Tweet,id,time,Date,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia #convallis,5.51E+14,2020-09-14 17:59 +0000,9/14/2020,752,4,0.005319149,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #libero,7.86E+15,2020-09-14 13:55 +0000,9/14/2020,385,12,0.031168831,0,1,4,2,0,0,5,0,0,0,0,0,0,0,0
quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et #libero,4.83E+15,2020-09-14 13:54 +0000,9/14/2020,1667,68,0.040791842,1,0,12,2,2,0,7,0,0,0,0,0,0,44,44
luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus #tristique,2.24E+15,2020-09-14 13:43 +0000,9/14/2020,158,3,0.018987342,0,0,1,0,0,0,2,0,0,0,0,0,0,24,0
eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus #nibh,6.77E+15,2020-09-14 13:21 +0000,9/14/2020,2624,18,0.006859756,1,1,2,0,0,0,14,0,0,0,0,0,0,0,0
at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at #molestie,7.57E+15,2020-09-14 12:49 +0000,9/14/2020,783,56,0.071519796,0,0,12,6,32,0,6,0,0,0,0,0,0,0,0
sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci #ac,7.29E+15,2020-09-14 02:24 +0000,9/14/2020,577,6,0.010398614,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0
blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #dapibus,4.78E+15,2020-09-13 18:53 +0000,9/13/2020,221,5,0.022624434,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem #consectetuer,5.76E+15,2020-09-13 13:14 +0000,9/13/2020,203,5,0.024630542,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce #imperdiet,8.77E+15,2020-09-13 00:23 +0000,9/13/2020,35,9,0.257142857,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0
felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam #ligula,6.34E+15,2020-09-13 00:22 +0000,9/13/2020,30,1,0.033333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis #mi,7.62E+15,2020-09-13 00:22 +0000,9/13/2020,26,3,0.115384615,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #hac,5.19E+13,2020-09-12 19:06 +0000,9/12/2020,597,24,0.040201005,0,3,9,1,0,0,11,0,0,0,0,0,0,0,0
semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh #nibh,4.16E+15,2020-09-12 17:28 +0000,9/12/2020,270,3,0.011111111,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis #mauris,8.07E+15,2020-09-12 16:30 +0000,9/12/2020,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit #convallis,1.54E+15,2020-09-12 10:45 +0000,9/12/2020,1441,52,0.036086051,0,3,16,1,2,1,22,0,0,0,0,0,0,260,7
pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius #nulla,3.87E+15,2020-09-11 19:10 +0000,9/11/2020,696,29,0.041666667,1,1,4,1,13,0,4,0,0,0,0,0,0,5,5
ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #primis,6.68E+15,2020-09-11 17:09 +0000,9/11/2020,235,7,0.029787234,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0
etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo #odio,1.18E+15,2020-09-11 16:59 +0000,9/11/2020,2843,26,0.009145269,0,3,11,2,0,0,10,0,0,0,0,0,0,0,0
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #erat,5.91E+15,2020-09-11 12:33 +0000,9/11/2020,306,1,0.003267974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat #sed,8.50E+15,2020-09-11 12:27 +0000,9/11/2020,1167,9,0.007712082,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0
suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #scelerisque,9.56E+15,2020-09-11 12:11 +0000,9/11/2020,1174,36,0.030664395,0,1,3,0,0,0,1,0,0,0,0,0,0,31,31
sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #lorem,2.45E+15,2020-09-11 11:10 +0000,9/11/2020,445,7,0.015730337,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0
tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique #volutpat,2.27E+15,2020-09-11 01:54 +0000,9/11/2020,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #ut,9.72E+15,2020-09-11 01:44 +0000,9/11/2020,103,2,0.019417476,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #eu,8.64E+15,2020-09-10 19:25 +0000,9/10/2020,149,2,0.013422819,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2
enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #nascetur,3.83E+15,2020-09-10 19:19 +0000,9/10/2020,4505,178,0.039511654,5,1,26,6,25,1,29,0,0,0,0,0,0,85,85
ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus #non,5.79E+15,2020-09-10 18:46 +0000,9/10/2020,456,14,0.030701754,0,1,5,3,0,0,5,0,0,0,0,0,0,0,0
nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #vulputate,1.42E+15,2020-09-10 18:19 +0000,9/10/2020,2047,71,0.034684905,0,3,10,7,0,5,46,0,0,0,0,0,0,0,0
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #accumsan,8.16E+15,2020-09-10 15:54 +0000,9/10/2020,319,9,0.028213166,0,0,3,0,1,0,1,0,0,0,0,0,0,105,4
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet #lobortis,9.08E+13,2020-09-10 14:25 +0000,9/10/2020,61,3,0.049180328,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #non,4.73E+15,2020-09-10 14:09 +0000,9/10/2020,839,24,0.028605483,1,0,3,7,0,0,13,0,0,0,0,0,0,148,0
eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #posuere,2.75E+15,2020-09-10 13:12 +0000,9/10/2020,1375,65,0.047272727,0,3,10,9,0,0,43,0,0,0,0,0,0,0,0
sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #ridiculus,8.91E+15,2020-09-10 13:02 +0000,9/10/2020,117,9,0.076923077,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0
diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #phasellus,4.06E+15,2020-09-10 00:29 +0000,9/10/2020,375,6,0.016,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #libero,6.62E+15,2020-09-10 00:07 +0000,9/10/2020,33,2,0.060606061,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus #vehicula,3.29E+15,2020-09-09 18:03 +0000,9/9/2020,789,32,0.040557668,0,0,6,1,0,0,9,0,0,0,0,0,0,16,16
porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum #vel,9.90E+15,2020-09-09 18:01 +0000,9/9/2020,104,4,0.038461538,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit #integer,2.97E+13,2020-09-09 16:27 +0000,9/9/2020,135,5,0.037037037,0,1,3,0,0,0,0,0,0,0,0,0,0,22,1
ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget #sollicitudin,1.68E+15,2020-09-09 16:13 +0000,9/9/2020,191,4,0.020942408,0,0,1,0,0,0,3,0,0,0,0,0,0,25,0
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #odio,9.17E+15,2020-09-09 16:08 +0000,9/9/2020,248,8,0.032258065,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0
felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero #morbi,7.74E+15,2020-09-09 16:03 +0000,9/9/2020,2187,92,0.042066758,1,0,9,9,49,0,24,0,0,0,0,0,0,0,0
libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus #commodo,5.10E+15,2020-09-09 15:52 +0000,9/9/2020,60,1,0.016666667,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0
leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac #pellentesque,7.19E+15,2020-09-09 14:01 +0000,9/9/2020,562,8,0.014234875,0,0,3,0,0,0,4,0,0,0,0,0,0,70,1
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #libero,7.22E+15,2020-09-09 13:41 +0000,9/9/2020,355,48,0.135211268,0,1,3,0,1,0,8,0,0,0,0,0,0,35,35
hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #ornare,9.69E+15,2020-09-09 13:11 +0000,9/9/2020,391,5,0.012787724,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio #felis,7.79E+15,2020-09-09 12:48 +0000,9/9/2020,306,4,0.013071895,0,0,3,0,0,0,0,0,0,0,0,0,0,50,1
ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum #nascetur,8.15E+15,2020-09-09 11:25 +0000,9/9/2020,1009,156,0.154608523,0,0,9,0,1,0,17,0,0,0,0,0,0,129,129
ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae #ridiculus,3.25E+15,2020-09-09 01:10 +0000,9/9/2020,289,5,0.017301038,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus #ligula,6.82E+14,2020-09-08 21:29 +0000,9/8/2020,185,1,0.005405405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper #massa,3.31E+15,2020-09-08 13:15 +0000,9/8/2020,40,2,0.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #sapien,1.94E+15,2020-09-08 13:12 +0000,9/8/2020,39,4,0.102564103,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum #posuere,8.97E+15,2020-09-08 13:09 +0000,9/8/2020,35,3,0.085714286,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien #eget,3.61E+15,2020-09-08 12:33 +0000,9/8/2020,379,5,0.013192612,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam #imperdiet,7.34E+15,2020-09-08 12:31 +0000,9/8/2020,64,3,0.046875,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit #sed,6.30E+15,2020-09-08 12:30 +0000,9/8/2020,112,3,0.026785714,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1
vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra #aenean,7.64E+15,2020-09-08 12:23 +0000,9/8/2020,760,14,0.018421053,0,1,3,0,1,0,1,0,0,0,0,0,0,8,8
est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl #elementum,2.39E+15,2020-09-08 12:22 +0000,9/8/2020,68,5,0.073529412,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus #odio,6.39E+14,2020-09-08 01:06 +0000,9/8/2020,186,5,0.02688172,0,1,1,0,1,0,0,0,0,0,0,0,0,66,2
fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus #proin,8.63E+15,2020-09-08 00:29 +0000,9/8/2020,284,17,0.059859155,1,0,3,0,0,0,0,0,0,0,0,0,0,13,13
faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis #nam,2.17E+15,2020-09-07 16:32 +0000,9/7/2020,358,45,0.125698324,0,0,3,0,1,0,0,0,0,0,0,0,0,41,41
congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in #etiam,8.60E+15,2020-09-06 20:56 +0000,9/6/2020,759,9,0.011857708,0,0,1,2,0,0,3,0,0,0,0,0,0,227,3
eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #odio,1.97E+15,2020-09-06 15:16 +0000,9/6/2020,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper #tortor,9.69E+15,2020-09-06 11:45 +0000,9/6/2020,238,16,0.067226891,0,1,1,0,8,0,6,0,0,0,0,0,0,0,0
et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id #felis,2.06E+15,2020-09-05 23:06 +0000,9/5/2020,1162,36,0.030981067,0,2,1,4,0,0,29,0,0,0,0,0,0,0,0
eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam #lorem,5.15E+15,2020-09-05 22:17 +0000,9/5/2020,858,38,0.044289044,0,2,4,5,0,0,27,0,0,0,0,0,0,0,0
porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis #auctor,7.31E+15,2020-09-04 22:11 +0000,9/4/2020,300,11,0.036666667,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0
lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut #integer,5.14E+15,2020-09-04 19:13 +0000,9/4/2020,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et #ultrices,1.43E+15,2020-09-04 18:52 +0000,9/4/2020,497,3,0.006036217,0,0,2,0,0,0,0,0,0,0,0,0,0,74,1
elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus #posuere,7.04E+15,2020-09-04 16:57 +0000,9/4/2020,969,63,0.06501548,0,2,13,4,0,0,44,0,0,0,0,0,0,0,0
nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #massa,9.72E+15,2020-09-04 16:32 +0000,9/4/2020,642,20,0.031152648,0,0,7,1,2,0,7,0,0,0,0,0,0,89,3
imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #integer,2.41E+15,2020-09-04 13:34 +0000,9/4/2020,589,7,0.01188455,0,0,4,2,0,0,0,0,0,0,0,0,0,97,1
congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #aliquet,3.73E+15,2020-09-04 13:10 +0000,9/4/2020,597,14,0.023450586,0,0,8,0,0,0,3,0,0,0,0,0,0,78,3
diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #eu,2.45E+15,2020-09-03 23:53 +0000,9/3/2020,283,8,0.028268551,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0
platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer #duis,5.45E+15,2020-09-03 18:13 +0000,9/3/2020,122,4,0.032786885,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #ut,6.26E+15,2020-09-03 12:36 +0000,9/3/2020,37,1,0.027027027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #praesent,8.33E+15,2020-09-03 10:39 +0000,9/3/2020,359,6,0.016713092,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0
nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #enim,7.64E+15,2020-09-03 03:17 +0000,9/3/2020,400,4,0.01,0,1,1,0,0,1,0,0,0,0,0,0,0,75,1
nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #amet,9.37E+15,2020-09-02 19:51 +0000,9/2/2020,586,5,0.008532423,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus #montes,3.45E+15,2020-09-02 19:22 +0000,9/2/2020,1229,38,0.030919447,0,1,28,2,0,0,7,0,0,0,0,0,0,0,0
vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #integer,6.63E+14,2020-09-02 14:52 +0000,9/2/2020,1224,11,0.008986928,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0
ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit #proin,6.93E+14,2020-09-02 12:11 +0000,9/2/2020,826,15,0.018159806,0,0,6,1,0,0,4,0,0,0,0,0,0,154,4
suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi #blandit,5.84E+15,2020-09-02 01:36 +0000,9/2/2020,124,4,0.032258065,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor #nisl,9.92E+15,2020-09-01 19:08 +0000,9/1/2020,241,5,0.020746888,0,0,1,0,0,0,1,0,0,0,0,0,0,69,3
cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis #egestas,4.35E+15,2020-09-01 18:10 +0000,9/1/2020,79,4,0.050632911,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis #mauris,2.68E+14,2020-09-01 17:51 +0000,9/1/2020,373,11,0.029490617,1,0,6,3,0,0,1,0,0,0,0,0,0,0,0
amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur #nulla,7.18E+15,2020-09-01 17:25 +0000,9/1/2020,342,9,0.026315789,0,0,2,0,0,0,5,0,0,0,0,0,0,64,2
nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #sapien,5.04E+15,2020-09-01 17:25 +0000,9/1/2020,196,5,0.025510204,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum #in,2.69E+15,2020-09-01 17:24 +0000,9/1/2020,132,3,0.022727273,0,0,2,0,0,0,1,0,0,0,0,0,0,29,0
platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit #neque,4.58E+15,2020-09-01 17:16 +0000,9/1/2020,125,3,0.024,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0
primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet #id,5.02E+14,2020-09-01 17:11 +0000,9/1/2020,118,8,0.06779661,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #convallis,2.53E+15,2020-09-01 17:01 +0000,9/1/2020,1101,231,0.209809264,0,0,2,3,217,0,9,0,0,0,0,0,0,0,0
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis #natoque,2.25E+15,2020-09-01 16:57 +0000,9/1/2020,145,1,0.006896552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est #eu,2.25E+15,2020-09-01 16:28 +0000,9/1/2020,179,1,0.005586592,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0
aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere #eget,1.50E+15,2020-09-01 15:11 +0000,9/1/2020,1677,77,0.045915325,4,1,20,0,33,2,17,0,0,0,0,0,0,0,0
hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #integer,8.82E+13,2020-09-01 15:01 +0000,9/1/2020,210,4,0.019047619,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #pulvinar,4.07E+15,2020-09-01 11:55 +0000,9/1/2020,444,11,0.024774775,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0
quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #interdum,5.40E+15,2020-09-01 11:16 +0000,9/1/2020,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
